6,4,0,0,4,0,0,4,2
12,0,6,0,6,0,0,8,6
8,2,0,0,4,0,0,4,4
0,2,0,0,0,2,4,4,2
0,0,0,0,0,0,0,4,0
4,0,0,0,0,0,2,4,0
0,2,2,2,0,0,0,4,0
0,0,0,0,2,2,0,8,0
0,0,0,0,2,0,0,8,0
2,0,0,0,2,0,0,6,0
4,0,0,0,6,0,0,4,0
10,0,0,0,2,0,2,6,2
10,2,0,0,4,0,2,4,4
2,0,0,0,2,0,2,4,0
0,0,0,0,0,2,0,4,0
8,4,0,0,2,0,0,4,0
8,2,0,0,6,0,0,2,0
4,2,0,0,2,0,2,2,0
4,4,4,0,4,0,4,0,0
0,0,0,0,3,0,0,4,0
0,0,0,0,6,0,4,3,2
2,0,0,0,2,2,2,4,0
0,0,0,0,8,0,2,2,0
4,6,0,0,2,0,0,2,0
10,6,2,2,0,0,0,4,0
4,2,0,0,2,0,0,3,0
2,0,0,0,2,0,0,6,0
12,6,2,0,6,0,2,6,6
6,6,2,0,6,0,0,6,6
10,0,2,0,4,0,0,4,6
6,0,6,0,2,0,2,4,2
6,4,0,0,8,0,0,6,4
0,0,0,0,4,0,0,10,0
2,2,2,0,2,2,2,4,0
2,2,0,0,4,4,4,4,0
4,2,0,0,2,0,2,6,2
0,0,0,0,4,0,4,9,4
0,0,0,0,2,0,2,8,0
0,0,0,0,7,0,2,8,0
10,8,2,0,2,0,4,8,2
